school_year,dpi_true_id,school_name,accurate_agency_type,overall_score,overall_rating,school_enrollment,sch_ach,sch_growth,sch_cg,sch_tgo,sch_ot,cfc_score,cfc_rating,cfc_ssm_score,cfc_ssm_rating,cfc_milwaukee_indicator
2015-16,0476_0060,Black River Falls Middle,Traditional Public,68.4,Meets Expectations,394,51.5,69.8,63.6,NA,83.4,NA,NA,NA,NA,0
2015-16,0476_0080,Forrest Street Early Learning Center,Traditional Public,NA,Alternate Rating - Satisfactory Progress,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0476_0100,Gebhardt Elementary,Traditional Public,67.9,Meets Expectations,238,53.8,58.4,69.4,NA,93.5,NA,NA,NA,NA,0
2015-16,0476_0130,Third Street Elementary,Traditional Public,72.1,Meets Expectations,259,54.5,NA,80.2,NA,86.2,NA,NA,NA,NA,0
2015-16,0485_0034,Blair-Taylor Elementary,Traditional Public,72.7,Meets Expectations,316,59.1,68.9,72.5,NA,87.1,NA,NA,NA,NA,0
2015-16,0485_0011,Blair-Taylor Middle/High,Traditional Public,59,Meets Few Expectations,264,59.5,45.2,70.8,NA,83.3,NA,NA,NA,NA,0
2015-16,0485_0120,SoSET Charter School,Instrumentality Charter,80.9,Exceeds Expectations,58,75.7,80.2,NA,NA,91.3,NA,NA,NA,NA,0
2015-16,0000_1299,Blessed Sacrament El,Private,NA,Not Rated*,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0000_1304,Blessed Sacrament Grade Sch,Private,NA,Not Rated*,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0000_1507,Blessed Savior Catholic Sch,Private,NA,Not Rated*,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0497_0020,Bloomer Elementary,Traditional Public,73.1,Exceeds Expectations,553,73.6,52.7,75.1,NA,91.3,NA,NA,NA,NA,0
2015-16,0497_0040,Bloomer High,Traditional Public,57.5,Meets Few Expectations,383,44.4,NA,51.8,NA,95,NA,NA,NA,NA,0
2015-16,0497_0060,Bloomer Middle School,Traditional Public,72.6,Meets Expectations,319,67.7,63.2,70.3,NA,90.1,NA,NA,NA,NA,0
2015-16,0602_0020,Bonduel Elementary,Traditional Public,86.5,Significantly Exceeds Expectations,334,73,81.2,100,NA,89.4,NA,NA,NA,NA,0
2015-16,0602_0040,Bonduel High,Traditional Public,67,Meets Expectations,305,62.1,NA,60.6,NA,89.4,NA,NA,NA,NA,0
2015-16,0602_0021,Bonduel Middle,Traditional Public,72.5,Meets Expectations,179,70.3,60.3,72.7,NA,88.8,NA,NA,NA,NA,0
2015-16,0609_0020,Boscobel Elementary,Traditional Public,71.6,Meets Expectations,470,51.5,70.8,65.8,NA,87.6,NA,NA,NA,NA,0
2015-16,0609_0040,Boscobel High,Traditional Public,63,Meets Expectations,244,49.3,NA,62.2,NA,92,NA,NA,NA,NA,0
2015-16,0609_0060,Boscobel Junior High,Traditional Public,74.9,Exceeds Expectations,110,60,78.2,58.1,NA,92.4,NA,NA,NA,NA,0
2015-16,0623_0020,Bowler Elementary,Traditional Public,63.5,Meets Expectations,208,45.3,52.7,66,NA,85.4,NA,NA,NA,NA,0
2015-16,0623_0040,Bowler High,Traditional Public,63.5,Meets Expectations,154,47.5,68.8,48.7,NA,80.1,NA,NA,NA,NA,0
2015-16,0637_0040,Boyceville High,Traditional Public,75.5,Exceeds Expectations,221,62.2,NA,79.5,NA,94.1,NA,NA,NA,NA,0
2015-16,0637_0200,Boyceville Middle Sch,Traditional Public,68.3,Meets Expectations,102,61.8,72.7,NA,NA,86.7,NA,NA,NA,NA,0
2015-16,0637_0020,Tiffany Creek Elementary,Traditional Public,70.7,Meets Expectations,407,69.3,67,57.7,NA,89.7,NA,NA,NA,NA,0
2015-16,0657_0020,Brighton Elementary,Traditional Public,91.8,Significantly Exceeds Expectations,186,93.7,89.8,86.3,NA,96.1,NA,NA,NA,NA,0
2015-16,0658_0020,Brillion Elementary,Traditional Public,74.3,Exceeds Expectations,446,75.1,65.1,60,NA,95.8,NA,NA,NA,NA,0
2015-16,0658_0040,Brillion High,Traditional Public,62.3,Meets Few Expectations,321,61.9,NA,46,NA,95.5,NA,NA,NA,NA,0
2015-16,0658_0021,Brillion Middle,Traditional Public,89.5,Significantly Exceeds Expectations,205,83.8,92.7,85.9,NA,95.5,NA,NA,NA,NA,0
2015-16,0665_0020,Bristol Elementary,Traditional Public,77.7,Exceeds Expectations,764,87.8,68,74.1,NA,92.9,NA,NA,NA,NA,0
2015-16,0700_0040,Brodhead High,Traditional Public,65.7,Meets Expectations,317,62.4,NA,52.9,NA,98.1,NA,NA,NA,NA,0
2015-16,0700_0060,Brodhead Middle,Traditional Public,67.5,Meets Expectations,240,58,73.6,43.5,NA,90.9,NA,NA,NA,NA,0
2015-16,0700_0020,Ronald R Albrecht Elementary,Traditional Public,73.2,Exceeds Expectations,495,66.8,68,69.1,NA,88.6,NA,NA,NA,NA,0
2015-16,0721_0080,Brown Deer Elementary,Traditional Public,73,Exceeds Expectations,801,67,61.3,73.4,NA,91.8,NA,NA,NA,NA,0
2015-16,0721_0040,Brown Deer Middle/High,Traditional Public,77.7,Exceeds Expectations,780,56.9,86,70.8,NA,88.3,NA,NA,NA,NA,0
2015-16,0735_0020,Bruce Elementary,Traditional Public,87.2,Significantly Exceeds Expectations,196,61.9,89.7,88.1,NA,86.7,NA,NA,NA,NA,0
2015-16,0735_0040,Bruce High,Traditional Public,64.1,Meets Expectations,154,56.1,NA,56,NA,96.4,NA,NA,NA,NA,0
2015-16,0735_0210,Bruce Middle,Traditional Public,88.5,Significantly Exceeds Expectations,105,71.7,93.5,81.3,NA,91.4,NA,NA,NA,NA,0
2015-16,8123_0100,Bruce Guadalupe,2r/2x Charter,72.5,Meets Expectations,1203,65.5,64.2,71.1,NA,90.2,NA,NA,NA,NA,1
2015-16,0777_0020,Burlington High,Traditional Public,70.1,Meets Expectations,1144,63.3,NA,65,NA,93.8,NA,NA,NA,NA,0
2015-16,0777_0060,Cooper Elementary,Traditional Public,90.3,Significantly Exceeds Expectations,457,87.7,92.7,90.1,NA,90.4,NA,NA,NA,NA,0
2015-16,0777_0110,Dr Edward G Dyer School,Traditional Public,74.5,Exceeds Expectations,442,77.3,68.9,65.3,NA,91.1,NA,NA,NA,NA,0
2015-16,0777_0120,Lyons Center,Traditional Public,86.1,Significantly Exceeds Expectations,81,84.8,NA,NA,NA,90.1,NA,NA,NA,NA,0
2015-16,0777_0040,Nettie E Karcher School,Traditional Public,84.4,Significantly Exceeds Expectations,435,79.7,86.8,81.8,NA,89.3,NA,NA,NA,NA,0
2015-16,0777_0140,Waller Elementary,Traditional Public,72.8,Meets Expectations,440,68.7,65.1,73.2,NA,86.3,NA,NA,NA,NA,0
2015-16,0777_0160,Winkler Elementary,Traditional Public,81.3,Exceeds Expectations,138,85.7,67,76.7,NA,90.8,NA,NA,NA,NA,0
2015-16,0840_0020,Butternut Elementary,Traditional Public,81.2,Exceeds Expectations,93,60,80.3,79,NA,89.3,NA,NA,NA,NA,0
2015-16,0840_0040,Butternut High,Traditional Public,71,Meets Expectations,106,49.4,67,72.2,NA,81.4,NA,NA,NA,NA,0
2015-16,0840_0450,Promethean Charter School,Instrumentality Charter,NA,Alternate Rating - Needs Improvement,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0870_0020,Cadott Elementary,Traditional Public,75.7,Exceeds Expectations,471,66,75.6,70,NA,88.1,NA,NA,NA,NA,0
2015-16,0870_0040,Cadott High,Traditional Public,42.6,Fails to Meet Expectations,263,59.8,NA,0,NA,93.3,NA,NA,NA,NA,0
2015-16,0870_0060,Cadott Junior High,Traditional Public,75.8,Exceeds Expectations,113,64.8,79.3,66.3,NA,87.4,NA,NA,NA,NA,0
2015-16,0000_1558,Calvary's Chrstn Acad Sch Arts,Private,NA,Not Rated*,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0882_0060,Cambria Friesland Elementary,Traditional Public,51.3,Fails to Meet Expectations,185,61.7,29,39.8,NA,89.9,NA,NA,NA,NA,0
2015-16,0882_0040,Cambria Friesland Middle/High,Traditional Public,51,Fails to Meet Expectations,214,51.6,31.9,45,NA,82.4,NA,NA,NA,NA,0
2015-16,0896_0020,Cambridge Elementary,Traditional Public,87,Significantly Exceeds Expectations,393,85.5,80.3,90.8,NA,90.2,NA,NA,NA,NA,0
2015-16,0896_0040,Cambridge High,Traditional Public,79.1,Exceeds Expectations,254,74.9,NA,NA,NA,95.9,NA,NA,NA,NA,0
2015-16,0896_0060,Nikolay Middle,Traditional Public,73.7,Exceeds Expectations,199,71.9,62.3,68,NA,90.3,NA,NA,NA,NA,0
2015-16,0903_0800,Cameron Academy of Virtual Education,Instrumentality Charter,70.3,Meets Expectations,84,69.1,NA,NA,NA,100,NA,NA,NA,NA,0
2015-16,0903_0020,Cameron Elementary,Traditional Public,73.9,Exceeds Expectations,475,70.6,65.1,70.9,NA,90.6,NA,NA,NA,NA,0
2015-16,0903_0040,Cameron High,Traditional Public,59.4,Meets Few Expectations,257,57.6,NA,43.3,NA,95.1,NA,NA,NA,NA,0
2015-16,0903_0200,Cameron Middle,Traditional Public,80.3,Exceeds Expectations,297,71.1,79.4,81.7,NA,88.5,NA,NA,NA,NA,0
2015-16,0903_9410,North Star Academy,Non-Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0910_0020,Campbellsport Elementary,Traditional Public,87.7,Significantly Exceeds Expectations,386,84.4,92.7,83,NA,91.1,NA,NA,NA,NA,0
2015-16,0910_0040,Campbellsport High,Traditional Public,65,Meets Expectations,425,59.2,NA,56.2,NA,94.3,NA,NA,NA,NA,0
2015-16,0910_0300,Campbellsport Middle,Traditional Public,75.8,Exceeds Expectations,288,74.4,59.4,73.9,NA,93.6,NA,NA,NA,NA,0
2015-16,0910_0080,Eden Elementary,Traditional Public,77.6,Exceeds Expectations,249,74.3,50.8,91,NA,92.3,NA,NA,NA,NA,0
2015-16,8114_0100,Capitol West Academy,2r/2x Charter,72.8,Meets Expectations,287,36.5,72.7,71.5,NA,81.6,NA,NA,NA,NA,1
2015-16,0000_1382,Carter's Christian Academy,Private,NA,Not Rated*,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0980_0020,Cashton Elementary,Traditional Public,75.7,Exceeds Expectations,290,71.4,84.1,55,NA,90.7,NA,NA,NA,NA,0
2015-16,0980_0040,Cashton High,Traditional Public,77.7,Exceeds Expectations,296,64.8,100,58.2,NA,89.1,NA,NA,NA,NA,0
2015-16,0994_0020,Cassville Elementary,Traditional Public,55.9,Meets Few Expectations,89,61.7,48.9,33.9,NA,95.9,NA,NA,NA,NA,0
2015-16,0994_0040,Cassville High,Traditional Public,58.5,Meets Few Expectations,110,57.5,42.3,NA,NA,84,NA,NA,NA,NA,0
2015-16,0000_0305,Cathedral School,Private,NA,Not Rated*,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0000_0309,Catholic East Elementary,Private,NA,Not Rated*,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0000_0310,Catholic Memorial High,Private,NA,Not Rated*,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,1029_0020,Cedar Grove-Belgium Elementary,Traditional Public,87.8,Significantly Exceeds Expectations,411,82.9,85.1,91.7,NA,92.3,NA,NA,NA,NA,0
2015-16,1029_0040,Cedar Grove-Belgium High,Traditional Public,80.3,Exceeds Expectations,355,76.2,NA,NA,NA,96.6,NA,NA,NA,NA,0
2015-16,1029_0200,Cedar Grove-Belgium Middle,Traditional Public,81.8,Exceeds Expectations,312,78.6,68,84.6,NA,90.8,NA,NA,NA,NA,0
2015-16,1015_0020,Cedarburg High,Traditional Public,88.6,Significantly Exceeds Expectations,1132,95.1,NA,77.4,NA,97.8,NA,NA,NA,NA,0
2015-16,1015_0070,Parkview Elementary,Traditional Public,89.2,Significantly Exceeds Expectations,413,94.2,70.8,81.8,NA,93.6,NA,NA,NA,NA,0
2015-16,1015_0090,Thorson Elementary,Traditional Public,84.3,Significantly Exceeds Expectations,403,97.8,49.9,57.7,NA,93.6,NA,NA,NA,NA,0
2015-16,1015_0100,Webster Middle,Traditional Public,82.9,Exceeds Expectations,669,90.9,59.4,66,NA,94.5,NA,NA,NA,NA,0
2015-16,1015_0075,Westlawn Elementary,Traditional Public,79.5,Exceeds Expectations,304,93.1,68.9,70.4,NA,93.4,NA,NA,NA,NA,0
2015-16,8105_1211,Central City Cyberschool,2r/2x Charter,76.8,Exceeds Expectations,431,47.3,77.5,76.3,NA,82.1,NA,NA,NA,NA,1
2015-16,0000_8650,Central WI Christian Schs,Private,NA,Not Rated*,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,5054_0020,Central High,Traditional Public,61.1,Meets Few Expectations,1162,66.4,NA,52.4,NA,93.1,NA,NA,NA,NA,0
2015-16,0000_1094,Ceria M Travis Academy,Private,NA,Not Rated*,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0000_1698,CERT School,Private,NA,Not Rated*,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,1071_0400,Chequamegon High,Traditional Public,67.9,Meets Expectations,230,59.4,NA,62.2,NA,96.3,NA,NA,NA,NA,0
2015-16,1071_0200,Chequamegon Middle,Traditional Public,65.2,Meets Expectations,173,62.4,51.8,61.8,NA,88.6,NA,NA,NA,NA,0
2015-16,1071_0100,Glidden Elementary,Traditional Public,NA,Alternate Rating - Satisfactory Progress,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,1071_0110,Park Falls Elementary,Traditional Public,64.1,Meets Expectations,273,70.1,39.5,78.4,NA,90.7,NA,NA,NA,NA,0
2015-16,1080_0400,Chetek-Weyerhaeuser High,Traditional Public,73.3,Exceeds Expectations,255,69.3,NA,66.2,NA,95.6,NA,NA,NA,NA,0
2015-16,1080_0200,Chetek-Weyerhaeuser Middle,Traditional Public,80,Exceeds Expectations,186,77,82.2,66.9,NA,92.6,NA,NA,NA,NA,0
2015-16,1080_0100,Chetek-Weyerhaeuser Roselawn Elementary,Traditional Public,72.8,Meets Expectations,476,71.8,65.1,66.9,NA,89.9,NA,NA,NA,NA,0
2015-16,1080_0800,Link2Learn Virtual Charter School,Non-Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,1085_0020,Chilton Elementary,Traditional Public,70.1,Meets Expectations,475,76.8,63.2,51.9,NA,90.2,NA,NA,NA,NA,0
2015-16,1085_0040,Chilton High,Traditional Public,77.2,Exceeds Expectations,381,73,NA,71.3,NA,97.4,NA,NA,NA,NA,0
2015-16,1085_0030,Chilton Middle,Traditional Public,70.3,Meets Expectations,338,66.6,70.8,55.3,NA,89.5,NA,NA,NA,NA,0
2015-16,1092_0060,Chippewa Falls High,Traditional Public,61.4,Meets Few Expectations,1492,62,NA,46.3,NA,90.6,NA,NA,NA,NA,0
2015-16,1092_0040,Chippewa Falls Middle,Traditional Public,64.3,Meets Expectations,1072,64.4,47,61.7,NA,87.3,NA,NA,NA,NA,0
2015-16,1092_0110,Halmstad Elementary,Traditional Public,90.1,Significantly Exceeds Expectations,410,76.9,96.5,90.8,NA,90.7,NA,NA,NA,NA,0
2015-16,1092_0120,Hillcrest Elementary,Traditional Public,74.2,Exceeds Expectations,445,70.2,63.2,72.3,NA,91,NA,NA,NA,NA,0
2015-16,1092_0140,Jim Falls Elementary,Traditional Public,87.2,Significantly Exceeds Expectations,136,84.3,85.1,NA,NA,94.8,NA,NA,NA,NA,0
2015-16,1092_0220,Parkview Elementary,Traditional Public,65.6,Meets Expectations,468,58.7,58.5,58.5,NA,86.9,NA,NA,NA,NA,0
2015-16,1092_0160,Southview Elementary,Traditional Public,79.9,Exceeds Expectations,346,68.5,73.7,86.1,NA,89.1,NA,NA,NA,NA,0
2015-16,1092_0200,Stillson Elementary,Traditional Public,79.6,Exceeds Expectations,387,81.6,61.3,81.6,NA,91.8,NA,NA,NA,NA,0
2015-16,0000_1305,Christ-St Peter Lutheran Sch,Private,NA,Not Rated*,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0000_1384,Christian Faith Acad Hi Lrng,Private,NA,Not Rated*,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,0000_1044,Clara Mohammed School,Private,NA,Not Rated*,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,1120_0020,Clayton Elementary,Traditional Public,71.9,Meets Expectations,192,67.4,57.5,74.6,NA,93.3,NA,NA,NA,NA,0
2015-16,1120_0040,Clayton High,Traditional Public,64.4,Meets Expectations,130,56.5,NA,NA,NA,96.1,NA,NA,NA,NA,0
2015-16,1120_0060,Clayton Middle,Traditional Public,68.9,Meets Expectations,83,61,74.6,47.2,NA,88.1,NA,NA,NA,NA,0
2015-16,1127_0040,Clear Lake High,Traditional Public,63,Meets Expectations,179,54.6,NA,NA,NA,96.5,NA,NA,NA,NA,0
2015-16,1127_0060,Clear Lake Junior High,Traditional Public,75.5,Exceeds Expectations,97,63.6,80.2,63.7,NA,90.2,NA,NA,NA,NA,0
2015-16,1127_0020,Gaylord A Nelson Educ Center,Traditional Public,70.1,Meets Expectations,341,61.2,67,60.7,NA,90,NA,NA,NA,NA,0
2015-16,1134_0040,Clinton Elementary,Traditional Public,77,Exceeds Expectations,430,70.9,75.6,70.3,NA,90.8,NA,NA,NA,NA,0
2015-16,1134_0060,Clinton High,Traditional Public,61,Meets Few Expectations,382,59,NA,45.5,NA,95.8,NA,NA,NA,NA,0
2015-16,1134_0080,Clinton Middle,Traditional Public,72.4,Meets Expectations,349,62.2,58.5,82.3,NA,87.1,NA,NA,NA,NA,0
2015-16,1141_0040,Clintonville High,Traditional Public,56.8,Meets Few Expectations,524,51.3,NA,47,NA,87.6,NA,NA,NA,NA,0
2015-16,1141_0020,Clintonville Middle,Traditional Public,63.6,Meets Expectations,394,50,57.5,60,NA,83.4,NA,NA,NA,NA,0
2015-16,1141_0100,Longfellow Elementary,Traditional Public,69.8,Meets Expectations,442,60.2,62.3,68.4,NA,86.6,NA,NA,NA,NA,0
2015-16,1155_0020,Cochrane-Fountain City Elementary,Traditional Public,79.3,Exceeds Expectations,334,72.4,73.6,82,NA,89.2,NA,NA,NA,NA,0
2015-16,1155_0040,Cochrane-Fountain City High,Traditional Public,70,Meets Expectations,322,66.1,70.8,52.7,NA,90.8,NA,NA,NA,NA,0
2015-16,1162_0020,Colby Elementary,Traditional Public,87.4,Significantly Exceeds Expectations,317,67.4,93.6,82.4,NA,87.6,NA,NA,NA,NA,0
2015-16,1162_0040,Colby High,Traditional Public,68.4,Meets Expectations,288,51.9,NA,71.2,NA,95.9,NA,NA,NA,NA,0
2015-16,1162_0210,Colby Middle,Traditional Public,65.4,Meets Expectations,274,57.1,56.5,62.4,NA,85.9,NA,NA,NA,NA,0
2015-16,1169_0040,Coleman Elementary,Traditional Public,85.1,Significantly Exceeds Expectations,349,80.8,82.2,82.7,NA,94.5,NA,NA,NA,NA,0
2015-16,1169_0060,Coleman High,Traditional Public,69.4,Meets Expectations,199,62.3,NA,NA,NA,97.9,NA,NA,NA,NA,0
2015-16,1169_0200,Coleman Middle,Traditional Public,82.5,Exceeds Expectations,156,71.9,67.9,100,NA,90.7,NA,NA,NA,NA,0
2015-16,1176_0020,Colfax Elementary,Traditional Public,64.9,Meets Expectations,455,57.9,67.9,46,NA,88.7,NA,NA,NA,NA,0
2015-16,1176_0040,Colfax High,Traditional Public,65,Meets Expectations,398,58.3,64.1,53.1,NA,84.9,NA,NA,NA,NA,0
2015-16,1183_0080,Columbus Elementary,Traditional Public,59.6,Meets Few Expectations,362,76.4,NA,22,NA,90.7,NA,NA,NA,NA,0
2015-16,1183_0040,Columbus High,Traditional Public,73.3,Exceeds Expectations,397,67.4,NA,NA,NA,97.1,NA,NA,NA,NA,0
2015-16,1183_0020,Columbus Middle,Traditional Public,79.8,Exceeds Expectations,448,78.8,73.7,77.3,NA,88.8,NA,NA,NA,NA,0
2015-16,1183_0110,Discovery Charter School,Instrumentality Charter,84.7,Significantly Exceeds Expectations,111,82.2,NA,NA,NA,92.2,NA,NA,NA,NA,0
2015-16,0000_0430,Columbus Catholic High School,Private,NA,Not Rated*,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0000_1031,Columbus Catholic Middle Sch,Private,NA,Not Rated*,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,0000_0441,Concordia Lutheran School,Private,NA,Not Rated*,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,1204_0020,Cornell Elementary,Traditional Public,89.4,Significantly Exceeds Expectations,205,85.9,82.2,98.4,NA,93.9,NA,NA,NA,NA,0
2015-16,1204_0040,Cornell High,Traditional Public,72.5,Meets Expectations,105,67.4,NA,NA,NA,93.1,NA,NA,NA,NA,0
2015-16,1204_0300,Cornell Middle,Traditional Public,79.1,Exceeds Expectations,94,60.9,88.9,61,NA,85,NA,NA,NA,NA,0
2015-16,1218_0040,Crandon Elementary,Traditional Public,74.9,Exceeds Expectations,467,58.4,70.8,86.3,NA,85.9,NA,NA,NA,NA,0
2015-16,1218_0060,Crandon High,Traditional Public,52.8,Fails to Meet Expectations,229,48.2,NA,43.9,NA,80,NA,NA,NA,NA,0
2015-16,1218_0022,Crandon Middle,Traditional Public,66.1,Meets Expectations,197,58.3,70.8,44.9,NA,85.9,NA,NA,NA,NA,0
2015-16,0000_1712,Cristo Rey Jesuit Milwaukee Hi,Private,NA,Not Rated*,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,1232_0020,Crivitz Elementary,Traditional Public,71.5,Meets Expectations,438,67.4,53.7,79.1,NA,90.4,NA,NA,NA,NA,0
2015-16,1232_0040,Crivitz High,Traditional Public,62.9,Meets Few Expectations,200,62.5,NA,46.7,NA,96.1,NA,NA,NA,NA,0
2015-16,1232_0080,Crivitz Middle,Traditional Public,73.1,Exceeds Expectations,110,64.3,67,68.4,NA,91.6,NA,NA,NA,NA,0
2015-16,0000_1489,Cross Trainers Academy,Private,NA,Not Rated*,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015-16,1246_0020,Cuba City Elementary,Traditional Public,68.4,Meets Expectations,459,68.9,59.4,54.2,NA,90.1,NA,NA,NA,NA,0
2015-16,1246_0040,Cuba City High,Traditional Public,85.9,Significantly Exceeds Expectations,245,65.5,NA,100,NA,98.5,NA,NA,NA,NA,0
2015-16,1253_0040,Cudahy High,Traditional Public,61.4,Meets Few Expectations,729,45.9,NA,60.3,NA,94.8,NA,NA,NA,NA,0
2015-16,1253_0022,Cudahy Middle,Traditional Public,54.1,Meets Few Expectations,537,50,30,54.4,NA,85.2,NA,NA,NA,NA,0
2015-16,1253_0060,Jones Elementary,Traditional Public,75.2,Exceeds Expectations,147,70.8,55.6,83.9,NA,91.6,NA,NA,NA,NA,0
2015-16,1253_0140,Kosciuszko Elementary,Traditional Public,62.9,Meets Few Expectations,290,50.2,48,70,NA,84.8,NA,NA,NA,NA,0
2015-16,1253_0080,Lincoln Elementary,Traditional Public,64.6,Meets Expectations,309,61,55.6,54.1,NA,89.5,NA,NA,NA,NA,0
2015-16,1253_0050,Mitchell Elementary,Traditional Public,69.5,Meets Expectations,256,61.3,51.8,81.8,NA,88.2,NA,NA,NA,NA,0
2015-16,1253_0120,Park View Elementary,Traditional Public,71.1,Meets Expectations,256,50.6,74.6,57.5,NA,85.8,NA,NA,NA,NA,0
2015-16,1260_0040,Cumberland Elementary,Traditional Public,73.9,Exceeds Expectations,385,71.3,72.7,62.5,NA,88.5,NA,NA,NA,NA,0
2015-16,1260_0060,Cumberland High,Traditional Public,60,Meets Few Expectations,269,57.5,NA,47.3,NA,90.5,NA,NA,NA,NA,0
2015-16,1260_0050,Cumberland Middle,Traditional Public,71.6,Meets Expectations,262,64.4,65.1,68.6,NA,87.9,NA,NA,NA,NA,0
2015-16,1260_0420,Island City Academy,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,1260_0800,Island City Virtual Academy,Non-Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015-16,4970_0035,D C Everest High,Traditional Public,70.8,Meets Expectations,1205,70.3,NA,58.8,NA,95.8,NA,NA,NA,NA,0
2015-16,4970_0400,D C Everest Idea School,Instrumentality Charter,83.5,Significantly Exceeds Expectations,55,81.1,NA,NA,NA,93.3,NA,NA,NA,NA,0
2015-16,4970_0030,D C Everest Junior High,Traditional Public,72.7,Meets Expectations,807,68.9,54.7,77.2,NA,88.8,NA,NA,NA,NA,0
2015-16,4970_0200,DC Everest Middle,Traditional Public,69.9,Meets Expectations,892,69.9,51.8,66.7,NA,95.8,NA,NA,NA,NA,0
2015-16,4970_0050,Evergreen Elementary,Traditional Public,78,Exceeds Expectations,481,78.3,48.9,90.3,NA,93.2,NA,NA,NA,NA,0
2015-16,4970_0060,Hatley Elementary,Traditional Public,77.3,Exceeds Expectations,110,85.7,44.2,NA,NA,96.9,NA,NA,NA,NA,0
2015-16,4970_0130,Mountain Bay Elementary School,Traditional Public,81.9,Exceeds Expectations,444,78.1,63.2,95.1,NA,91.7,NA,NA,NA,NA,0
2015-16,4970_0070,Riverside Elementary,Traditional Public,81,Exceeds Expectations,501,89.1,65.1,69.1,NA,93.1,NA,NA,NA,NA,0
2015-16,4970_0080,Rothschild Elementary,Traditional Public,75.9,Exceeds Expectations,439,73.2,72.7,68.2,NA,89.5,NA,NA,NA,NA,0
2015-16,4970_0120,Weston Elementary,Traditional Public,70.4,Meets Expectations,541,66.8,59.4,70.5,NA,90.4,NA,NA,NA,NA,0
2015-16,1295_0160,Darlington Elementary/Middle,Traditional Public,77.4,Exceeds Expectations,584,71.4,69.8,76.6,NA,92,NA,NA,NA,NA,0
2015-16,1295_0040,Darlington High,Traditional Public,78,Exceeds Expectations,217,72.5,NA,NA,NA,100,NA,NA,NA,NA,0
2015-16,1316_0040,De Forest High,Traditional Public,66.8,Meets Expectations,1060,66.9,NA,52.4,NA,95.4,NA,NA,NA,NA,0
2015-16,1316_0050,De Forest Middle,Traditional Public,77.1,Exceeds Expectations,988,77.9,73.6,60.3,NA,95,NA,NA,NA,NA,0
2015-16,1316_0020,Eagle Point Elementary,Traditional Public,78.8,Exceeds Expectations,353,74.6,77.4,74.7,NA,89,NA,NA,NA,NA,0
2015-16,1316_0140,Windsor Elementary,Traditional Public,76.7,Exceeds Expectations,562,78.2,74.6,62.5,NA,89.6,NA,NA,NA,NA,0
2015-16,1316_0160,Yahara Elementary,Traditional Public,75.1,Exceeds Expectations,400,74.6,85.1,53.9,NA,90.5,NA,NA,NA,NA,0
2015-16,1414_0020,De Pere High,Traditional Public,72.1,Meets Expectations,1385,78.2,NA,54.4,NA,95.4,NA,NA,NA,NA,0
